Group 1,Group 2,H,p-value,q-value
08/10/2018 (n=1),09/10/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
08/10/2018 (n=1),11/09/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
08/10/2018 (n=1),13/11/2018 (n=2),1.5,0.22067136191984324,0.3539845866611371
08/10/2018 (n=1),14/03/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
08/10/2018 (n=1),15/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
08/10/2018 (n=1),15/11/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
08/10/2018 (n=1),16/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
08/10/2018 (n=1),16/11/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
08/10/2018 (n=1),17/10/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
08/10/2018 (n=1),18/04/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
08/10/2018 (n=1),18/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
08/10/2018 (n=1),19/04/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
08/10/2018 (n=1),19/11/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
08/10/2018 (n=1),21/01/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
08/10/2018 (n=1),21/02/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
08/10/2018 (n=1),24/10/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
08/10/2018 (n=1),24/12/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
08/10/2018 (n=1),25/02/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
08/10/2018 (n=1),26/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
08/10/2018 (n=1),27/09/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
08/10/2018 (n=1),27/09/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
08/10/2018 (n=1),28/10/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
08/10/2018 (n=1),29/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
08/10/2018 (n=1),29/11/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
08/10/2018 (n=1),30/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
08/10/2018 (n=1),30/10/2019 (n=2),1.5,0.22067136191984324,0.3539845866611371
09/10/2018 (n=1),11/09/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
09/10/2018 (n=1),13/11/2018 (n=2),1.5,0.22067136191984324,0.3539845866611371
09/10/2018 (n=1),14/03/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
09/10/2018 (n=1),15/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
09/10/2018 (n=1),15/11/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
09/10/2018 (n=1),16/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
09/10/2018 (n=1),16/11/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
09/10/2018 (n=1),17/10/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
09/10/2018 (n=1),18/04/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
09/10/2018 (n=1),18/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
09/10/2018 (n=1),19/04/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
09/10/2018 (n=1),19/11/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
09/10/2018 (n=1),21/01/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
09/10/2018 (n=1),21/02/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
09/10/2018 (n=1),24/10/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
09/10/2018 (n=1),24/12/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
09/10/2018 (n=1),25/02/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
09/10/2018 (n=1),26/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
09/10/2018 (n=1),27/09/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
09/10/2018 (n=1),27/09/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
09/10/2018 (n=1),28/10/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
09/10/2018 (n=1),29/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
09/10/2018 (n=1),29/11/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
09/10/2018 (n=1),30/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
09/10/2018 (n=1),30/10/2019 (n=2),1.5,0.22067136191984324,0.3539845866611371
11/09/2019 (n=1),13/11/2018 (n=2),1.5,0.22067136191984324,0.3539845866611371
11/09/2019 (n=1),14/03/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
11/09/2019 (n=1),15/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
11/09/2019 (n=1),15/11/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
11/09/2019 (n=1),16/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
11/09/2019 (n=1),16/11/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
11/09/2019 (n=1),17/10/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
11/09/2019 (n=1),18/04/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
11/09/2019 (n=1),18/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
11/09/2019 (n=1),19/04/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
11/09/2019 (n=1),19/11/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
11/09/2019 (n=1),21/01/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
11/09/2019 (n=1),21/02/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
11/09/2019 (n=1),24/10/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
11/09/2019 (n=1),24/12/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
11/09/2019 (n=1),25/02/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
11/09/2019 (n=1),26/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
11/09/2019 (n=1),27/09/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
11/09/2019 (n=1),27/09/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
11/09/2019 (n=1),28/10/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
11/09/2019 (n=1),29/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
11/09/2019 (n=1),29/11/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
11/09/2019 (n=1),30/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
11/09/2019 (n=1),30/10/2019 (n=2),1.5,0.22067136191984324,0.3539845866611371
13/11/2018 (n=2),14/03/2019 (n=1),1.5,0.22067136191984324,0.3539845866611371
13/11/2018 (n=2),15/07/2019 (n=1),1.5,0.22067136191984324,0.3539845866611371
13/11/2018 (n=2),15/11/2018 (n=1),0.0,1.0,1.0
13/11/2018 (n=2),16/07/2019 (n=1),1.5,0.22067136191984324,0.3539845866611371
13/11/2018 (n=2),16/11/2018 (n=1),1.5,0.22067136191984324,0.3539845866611371
13/11/2018 (n=2),17/10/2018 (n=1),1.5,0.22067136191984324,0.3539845866611371
13/11/2018 (n=2),18/04/2019 (n=1),1.5,0.22067136191984324,0.3539845866611371
13/11/2018 (n=2),18/07/2019 (n=1),1.5,0.22067136191984324,0.3539845866611371
13/11/2018 (n=2),19/04/2019 (n=1),1.5,0.22067136191984324,0.3539845866611371
13/11/2018 (n=2),19/11/2018 (n=1),0.0,1.0,1.0
13/11/2018 (n=2),21/01/2019 (n=1),1.5,0.22067136191984324,0.3539845866611371
13/11/2018 (n=2),21/02/2019 (n=1),1.5,0.22067136191984324,0.3539845866611371
13/11/2018 (n=2),24/10/2018 (n=1),1.5,0.22067136191984324,0.3539845866611371
13/11/2018 (n=2),24/12/2018 (n=1),1.5,0.22067136191984324,0.3539845866611371
13/11/2018 (n=2),25/02/2019 (n=1),1.5,0.22067136191984324,0.3539845866611371
13/11/2018 (n=2),26/07/2019 (n=1),1.5,0.22067136191984324,0.3539845866611371
13/11/2018 (n=2),27/09/2018 (n=1),1.5,0.22067136191984324,0.3539845866611371
13/11/2018 (n=2),27/09/2019 (n=1),1.5,0.22067136191984324,0.3539845866611371
13/11/2018 (n=2),28/10/2019 (n=1),1.5,0.22067136191984324,0.3539845866611371
13/11/2018 (n=2),29/07/2019 (n=1),1.5,0.22067136191984324,0.3539845866611371
13/11/2018 (n=2),29/11/2018 (n=1),0.0,1.0,1.0
13/11/2018 (n=2),30/07/2019 (n=1),1.5,0.22067136191984324,0.3539845866611371
13/11/2018 (n=2),30/10/2019 (n=2),0.5999999999999996,0.43857802608099994,0.4860115896338535
14/03/2019 (n=1),15/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
14/03/2019 (n=1),15/11/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
14/03/2019 (n=1),16/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
14/03/2019 (n=1),16/11/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
14/03/2019 (n=1),17/10/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
14/03/2019 (n=1),18/04/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
14/03/2019 (n=1),18/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
14/03/2019 (n=1),19/04/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
14/03/2019 (n=1),19/11/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
14/03/2019 (n=1),21/01/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
14/03/2019 (n=1),21/02/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
14/03/2019 (n=1),24/10/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
14/03/2019 (n=1),24/12/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
14/03/2019 (n=1),25/02/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
14/03/2019 (n=1),26/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
14/03/2019 (n=1),27/09/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
14/03/2019 (n=1),27/09/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
14/03/2019 (n=1),28/10/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
14/03/2019 (n=1),29/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
14/03/2019 (n=1),29/11/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
14/03/2019 (n=1),30/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
14/03/2019 (n=1),30/10/2019 (n=2),1.5,0.22067136191984324,0.3539845866611371
15/07/2019 (n=1),15/11/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
15/07/2019 (n=1),16/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
15/07/2019 (n=1),16/11/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
15/07/2019 (n=1),17/10/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
15/07/2019 (n=1),18/04/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
15/07/2019 (n=1),18/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
15/07/2019 (n=1),19/04/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
15/07/2019 (n=1),19/11/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
15/07/2019 (n=1),21/01/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
15/07/2019 (n=1),21/02/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
15/07/2019 (n=1),24/10/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
15/07/2019 (n=1),24/12/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
15/07/2019 (n=1),25/02/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
15/07/2019 (n=1),26/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
15/07/2019 (n=1),27/09/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
15/07/2019 (n=1),27/09/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
15/07/2019 (n=1),28/10/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
15/07/2019 (n=1),29/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
15/07/2019 (n=1),29/11/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
15/07/2019 (n=1),30/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
15/07/2019 (n=1),30/10/2019 (n=2),1.5,0.22067136191984324,0.3539845866611371
15/11/2018 (n=1),16/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
15/11/2018 (n=1),16/11/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
15/11/2018 (n=1),17/10/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
15/11/2018 (n=1),18/04/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
15/11/2018 (n=1),18/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
15/11/2018 (n=1),19/04/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
15/11/2018 (n=1),19/11/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
15/11/2018 (n=1),21/01/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
15/11/2018 (n=1),21/02/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
15/11/2018 (n=1),24/10/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
15/11/2018 (n=1),24/12/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
15/11/2018 (n=1),25/02/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
15/11/2018 (n=1),26/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
15/11/2018 (n=1),27/09/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
15/11/2018 (n=1),27/09/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
15/11/2018 (n=1),28/10/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
15/11/2018 (n=1),29/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
15/11/2018 (n=1),29/11/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
15/11/2018 (n=1),30/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
15/11/2018 (n=1),30/10/2019 (n=2),0.0,1.0,1.0
16/07/2019 (n=1),16/11/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
16/07/2019 (n=1),17/10/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
16/07/2019 (n=1),18/04/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
16/07/2019 (n=1),18/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
16/07/2019 (n=1),19/04/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
16/07/2019 (n=1),19/11/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
16/07/2019 (n=1),21/01/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
16/07/2019 (n=1),21/02/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
16/07/2019 (n=1),24/10/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
16/07/2019 (n=1),24/12/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
16/07/2019 (n=1),25/02/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
16/07/2019 (n=1),26/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
16/07/2019 (n=1),27/09/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
16/07/2019 (n=1),27/09/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
16/07/2019 (n=1),28/10/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
16/07/2019 (n=1),29/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
16/07/2019 (n=1),29/11/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
16/07/2019 (n=1),30/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
16/07/2019 (n=1),30/10/2019 (n=2),1.5,0.22067136191984324,0.3539845866611371
16/11/2018 (n=1),17/10/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
16/11/2018 (n=1),18/04/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
16/11/2018 (n=1),18/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
16/11/2018 (n=1),19/04/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
16/11/2018 (n=1),19/11/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
16/11/2018 (n=1),21/01/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
16/11/2018 (n=1),21/02/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
16/11/2018 (n=1),24/10/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
16/11/2018 (n=1),24/12/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
16/11/2018 (n=1),25/02/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
16/11/2018 (n=1),26/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
16/11/2018 (n=1),27/09/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
16/11/2018 (n=1),27/09/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
16/11/2018 (n=1),28/10/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
16/11/2018 (n=1),29/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
16/11/2018 (n=1),29/11/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
16/11/2018 (n=1),30/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
16/11/2018 (n=1),30/10/2019 (n=2),1.5,0.22067136191984324,0.3539845866611371
17/10/2018 (n=1),18/04/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
17/10/2018 (n=1),18/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
17/10/2018 (n=1),19/04/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
17/10/2018 (n=1),19/11/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
17/10/2018 (n=1),21/01/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
17/10/2018 (n=1),21/02/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
17/10/2018 (n=1),24/10/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
17/10/2018 (n=1),24/12/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
17/10/2018 (n=1),25/02/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
17/10/2018 (n=1),26/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
17/10/2018 (n=1),27/09/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
17/10/2018 (n=1),27/09/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
17/10/2018 (n=1),28/10/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
17/10/2018 (n=1),29/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
17/10/2018 (n=1),29/11/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
17/10/2018 (n=1),30/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
17/10/2018 (n=1),30/10/2019 (n=2),1.5,0.22067136191984324,0.3539845866611371
18/04/2019 (n=1),18/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
18/04/2019 (n=1),19/04/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
18/04/2019 (n=1),19/11/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
18/04/2019 (n=1),21/01/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
18/04/2019 (n=1),21/02/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
18/04/2019 (n=1),24/10/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
18/04/2019 (n=1),24/12/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
18/04/2019 (n=1),25/02/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
18/04/2019 (n=1),26/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
18/04/2019 (n=1),27/09/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
18/04/2019 (n=1),27/09/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
18/04/2019 (n=1),28/10/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
18/04/2019 (n=1),29/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
18/04/2019 (n=1),29/11/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
18/04/2019 (n=1),30/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
18/04/2019 (n=1),30/10/2019 (n=2),1.5,0.22067136191984324,0.3539845866611371
18/07/2019 (n=1),19/04/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
18/07/2019 (n=1),19/11/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
18/07/2019 (n=1),21/01/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
18/07/2019 (n=1),21/02/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
18/07/2019 (n=1),24/10/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
18/07/2019 (n=1),24/12/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
18/07/2019 (n=1),25/02/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
18/07/2019 (n=1),26/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
18/07/2019 (n=1),27/09/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
18/07/2019 (n=1),27/09/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
18/07/2019 (n=1),28/10/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
18/07/2019 (n=1),29/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
18/07/2019 (n=1),29/11/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
18/07/2019 (n=1),30/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
18/07/2019 (n=1),30/10/2019 (n=2),1.5,0.22067136191984324,0.3539845866611371
19/04/2019 (n=1),19/11/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
19/04/2019 (n=1),21/01/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
19/04/2019 (n=1),21/02/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
19/04/2019 (n=1),24/10/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
19/04/2019 (n=1),24/12/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
19/04/2019 (n=1),25/02/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
19/04/2019 (n=1),26/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
19/04/2019 (n=1),27/09/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
19/04/2019 (n=1),27/09/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
19/04/2019 (n=1),28/10/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
19/04/2019 (n=1),29/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
19/04/2019 (n=1),29/11/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
19/04/2019 (n=1),30/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
19/04/2019 (n=1),30/10/2019 (n=2),1.5,0.22067136191984324,0.3539845866611371
19/11/2018 (n=1),21/01/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
19/11/2018 (n=1),21/02/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
19/11/2018 (n=1),24/10/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
19/11/2018 (n=1),24/12/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
19/11/2018 (n=1),25/02/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
19/11/2018 (n=1),26/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
19/11/2018 (n=1),27/09/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
19/11/2018 (n=1),27/09/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
19/11/2018 (n=1),28/10/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
19/11/2018 (n=1),29/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
19/11/2018 (n=1),29/11/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
19/11/2018 (n=1),30/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
19/11/2018 (n=1),30/10/2019 (n=2),0.0,1.0,1.0
21/01/2019 (n=1),21/02/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
21/01/2019 (n=1),24/10/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
21/01/2019 (n=1),24/12/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
21/01/2019 (n=1),25/02/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
21/01/2019 (n=1),26/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
21/01/2019 (n=1),27/09/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
21/01/2019 (n=1),27/09/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
21/01/2019 (n=1),28/10/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
21/01/2019 (n=1),29/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
21/01/2019 (n=1),29/11/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
21/01/2019 (n=1),30/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
21/01/2019 (n=1),30/10/2019 (n=2),1.5,0.22067136191984324,0.3539845866611371
21/02/2019 (n=1),24/10/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
21/02/2019 (n=1),24/12/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
21/02/2019 (n=1),25/02/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
21/02/2019 (n=1),26/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
21/02/2019 (n=1),27/09/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
21/02/2019 (n=1),27/09/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
21/02/2019 (n=1),28/10/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
21/02/2019 (n=1),29/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
21/02/2019 (n=1),29/11/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
21/02/2019 (n=1),30/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
21/02/2019 (n=1),30/10/2019 (n=2),1.5,0.22067136191984324,0.3539845866611371
24/10/2018 (n=1),24/12/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
24/10/2018 (n=1),25/02/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
24/10/2018 (n=1),26/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
24/10/2018 (n=1),27/09/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
24/10/2018 (n=1),27/09/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
24/10/2018 (n=1),28/10/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
24/10/2018 (n=1),29/07/2019 (n=1),1.0,0.31731050786291115,0.3539845866611371
24/10/2018 (n=1),29/11/2018 (n=1),1.0,0.31731050786291115,0.3539845866611371
